PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,PTS_STD,REB_STD,AST_STD,STL_STD,BLK_STD,FG_PCT_STD,FG3_PCT_STD,MIN_STD,GAMES_LOGGED
1641842,Ronald Holland II,1610612765,DET,20.0,4,2,2,0.5,21.3,4.0,8.8,0.457,1.3,4.0,0.313,2.8,3.3,0.846,0.8,2.8,3.5,2.0,2.3,1.8,0.5,0.8,4.3,3.0,12.0,-2.3,102.1,106.4,-4.2,0.154,13.8,0.029,0.122,0.073,15.5,0.529,0.589,0.22,105.56,0.101,5.033222956847166,1.7320508075688772,1.1547005383792515,0.5,0.5773502691896257,0.11053958566956905,0.2791455713422658,6.551081335677848,4
1630175,Cole Anthony,1610612749,MIL,25.0,3,3,0,1.0,21.0,5.0,8.7,0.577,1.0,3.7,0.273,1.0,2.3,0.429,0.7,2.7,3.3,7.0,1.0,0.7,0.7,0.7,4.0,2.3,12.0,4.7,118.2,108.0,10.2,0.438,39.6,0.033,0.103,0.072,5.7,0.635,0.619,0.212,104.38,0.137,9.848857801796104,1.1547005383792515,2.0,1.1547005383792517,0.5773502691896258,0.2634052644373938,0.2645751311064591,7.937253933193772,3
1629640,Keldon Johnson,1610612759,SAS,26.0,4,4,0,1.0,24.2,4.5,7.0,0.643,1.3,2.3,0.556,1.8,2.3,0.778,3.0,3.5,6.5,1.0,0.3,0.8,0.0,0.8,2.5,2.0,12.0,3.5,117.3,110.2,7.1,0.062,10.8,0.121,0.135,0.128,2.7,0.732,0.751,0.139,97.65,0.15,4.83045891539648,2.3804761428476167,0.816496580927726,0.5,0.0,0.12737444798702757,0.416700031997439,4.112987559751022,4
1630541,Moses Moody,1610612744,GSW,23.0,3,2,1,0.667,21.8,3.3,8.3,0.4,3.0,5.7,0.529,2.3,3.0,0.778,0.0,2.3,2.3,1.0,2.0,1.0,0.7,0.7,1.7,1.3,12.0,1.0,105.9,102.9,3.0,0.081,7.9,0.0,0.106,0.056,15.8,0.58,0.622,0.235,99.63,0.088,7.0,0.5773502691896258,1.0,0.0,1.1547005383792517,0.218454419349514,0.19815902704646082,0.5773502691896258,3
1641710,Anthony Black,1610612753,ORL,21.0,4,1,3,0.25,26.0,4.3,8.0,0.531,0.8,2.0,0.375,2.8,4.5,0.611,0.5,3.0,3.5,2.0,3.0,0.8,0.8,0.8,2.8,2.5,12.0,3.8,118.6,110.8,7.8,0.108,13.3,0.02,0.108,0.067,20.0,0.578,0.601,0.206,102.08,0.07,5.597618541248888,1.0,0.816496580927726,0.5,0.5,0.18498017911837653,0.20967355579567015,4.69041575982343,4
202699,Tobias Harris,1610612765,DET,33.0,4,2,2,0.5,31.9,4.3,11.5,0.37,1.5,4.8,0.316,1.8,1.8,1.0,1.3,5.8,7.0,3.3,1.0,0.8,0.3,0.8,3.3,1.5,11.8,-5.5,106.9,113.2,-6.3,0.141,19.7,0.034,0.167,0.098,6.1,0.435,0.479,0.163,104.71,0.088,4.193248541803041,2.70801280154532,1.5,0.5,0.5,0.10490312991835213,0.06479390403425311,9.535023160258536,4
1626220,Royce O'Neale,1610612756,PHX,32.0,4,1,3,0.25,32.9,4.0,10.5,0.381,3.3,8.8,0.371,0.5,1.0,0.5,2.3,4.3,6.5,3.0,2.0,2.0,0.3,0.3,3.5,1.3,11.8,-10.3,114.0,129.3,-15.3,0.124,18.8,0.058,0.136,0.093,12.5,0.536,0.537,0.152,103.69,0.065,4.112987559751022,4.358898943540674,2.70801280154532,2.160246899469287,0.5,0.07608985915788428,0.06313675633099945,8.845903006477066,4
201566,Russell Westbrook,1610612758,SAC,36.0,4,1,3,0.25,23.4,4.3,10.3,0.415,2.3,4.5,0.5,1.0,2.3,0.444,1.5,4.0,5.5,3.8,2.0,0.8,0.3,1.5,1.3,1.3,11.8,-2.3,105.8,111.2,-5.4,0.234,22.1,0.057,0.163,0.108,11.8,0.524,0.523,0.225,105.49,0.107,6.13052471924984,3.3166247903554,2.0615528128088303,0.5,0.5,0.15189771777965153,0.2887713917040029,6.238322424070967,4
1642270,Donovan Clingan,1610612757,POR,21.0,4,2,2,0.5,25.5,4.5,7.3,0.621,1.0,3.0,0.333,1.8,1.8,1.0,4.8,4.8,9.5,2.0,1.0,1.0,1.3,0.3,2.5,2.0,11.8,4.8,107.9,99.6,8.3,0.118,18.2,0.151,0.192,0.169,9.1,0.69,0.733,0.129,107.86,0.166,3.8622100754188224,3.415650255319866,0.816496580927726,0.816496580927726,0.5,0.0789282374481191,0.23570231932107355,3.415650255319866,4
1642276,Kel'el Ware,1610612748,MIA,21.0,4,3,1,0.75,21.2,4.3,8.5,0.5,1.3,3.3,0.385,1.5,2.0,0.75,2.8,4.8,7.5,0.5,1.5,0.8,0.5,0.8,1.8,1.8,11.3,-0.5,117.2,118.2,-1.0,0.029,4.4,0.129,0.194,0.164,13.3,0.574,0.6,0.194,111.88,0.102,6.4485140407177015,2.3804761428476167,0.5773502691896257,0.5,0.5773502691896257,0.15636149355473256,0.3145764348029479,5.446711546122731,4
1629675,Naz Reid,1610612750,MIN,26.0,4,2,2,0.5,23.3,4.3,9.3,0.459,1.0,3.8,0.267,1.8,2.5,0.7,2.0,4.3,6.3,1.8,1.8,1.3,1.0,0.5,3.0,1.8,11.3,-2.3,112.9,122.3,-9.3,0.104,12.5,0.08,0.198,0.134,12.5,0.514,0.543,0.206,101.57,0.101,6.701989754294367,2.9860788111948193,0.5,0.5,0.816496580927726,0.15776221558620004,0.14424140644535235,2.8722813232690143,4
1631107,Nikola Jović,1610612748,MIA,22.0,4,3,1,0.75,24.2,3.5,7.3,0.483,2.0,4.8,0.421,2.3,2.5,0.9,0.5,4.5,5.0,2.8,1.5,0.5,0.3,0.3,1.8,2.3,11.3,15.0,122.8,98.6,24.1,0.133,22.0,0.022,0.153,0.096,12.0,0.621,0.674,0.156,109.74,0.109,6.075908711186061,1.4142135623730951,2.217355782608345,0.5773502691896257,0.5,0.18394088724370122,0.20967355579567012,2.217355782608345,4
1629611,Terance Mann,1610612751,BKN,29.0,4,0,4,0.0,24.3,4.3,7.5,0.567,1.5,3.8,0.4,1.3,1.5,0.833,2.0,1.5,3.5,1.5,0.3,1.0,0.0,0.3,3.0,1.5,11.3,-10.8,109.3,131.5,-22.3,0.088,15.4,0.076,0.071,0.074,2.6,0.667,0.689,0.14,100.92,0.092,7.5,2.886751345948129,1.2909944487358056,0.816496580927726,0.0,0.18820556137726996,0.30319300783494335,4.9916597106239795,4
203501,Tim Hardaway Jr.,1610612743,DEN,33.0,3,2,1,0.667,26.5,4.0,8.3,0.48,2.3,5.3,0.438,1.0,1.3,0.75,0.3,0.7,1.0,1.0,0.3,0.7,0.0,0.3,2.0,0.7,11.3,11.7,136.9,113.4,23.5,0.041,9.7,0.015,0.024,0.02,3.2,0.62,0.635,0.148,102.79,0.052,8.082903768654761,1.0,1.7320508075688772,0.5773502691896258,0.0,0.24129718882186205,0.23429966567055394,5.033222956847167,3
1628381,John Collins,1610612746,LAC,28.0,4,2,2,0.5,25.4,4.5,7.8,0.581,0.5,1.5,0.333,1.8,2.5,0.7,2.3,4.3,6.5,1.0,2.5,1.5,0.8,0.5,1.5,2.3,11.3,4.0,110.7,102.4,8.3,0.067,8.2,0.099,0.15,0.127,20.4,0.613,0.636,0.191,97.61,0.119,4.856267428111155,0.5773502691896257,0.816496580927726,0.5773502691896257,0.9574271077563381,0.22715486640909396,0.47871355387816905,2.217355782608345,4
1642449,Tolu Smith,1610612765,DET,25.0,1,0,1,0.0,6.1,3.0,4.0,0.75,0.0,0.0,0.0,5.0,7.0,0.714,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,11.0,12.0,142.9,57.1,85.7,0.0,0.0,0.286,0.25,0.267,12.5,0.75,0.777,0.444,110.77,0.512,,,,,,,,,1
1630180,Saddiq Bey,1610612740,NOP,26.0,3,0,3,0.0,27.2,4.0,9.3,0.429,2.3,5.3,0.438,0.7,1.3,0.5,1.7,2.0,3.7,1.7,1.0,1.0,0.0,1.0,0.7,1.0,11.0,-11.7,99.4,117.3,-17.9,0.098,13.2,0.05,0.069,0.059,7.9,0.554,0.554,0.157,104.39,0.087,2.0,2.081665999466133,1.5275252316519468,1.0,0.0,0.013527749258468695,0.27627944790254183,3.0550504633038935,3
1631128,Christian Braun,1610612743,DEN,24.0,3,2,1,0.667,32.3,4.0,8.7,0.462,0.3,1.7,0.2,2.7,2.7,1.0,1.7,1.7,3.3,2.3,1.0,1.3,0.0,1.0,3.0,2.0,11.0,4.3,117.6,110.2,7.5,0.099,17.5,0.055,0.052,0.053,7.5,0.481,0.559,0.143,101.4,0.061,7.810249675906654,0.5773502691896258,0.5773502691896258,1.1547005383792517,0.0,0.13524422353653406,0.19225763964014542,5.5677643628300215,3
1642263,Reed Sheppard,1610612745,HOU,21.0,3,1,2,0.333,24.0,4.0,11.0,0.364,2.7,6.0,0.444,0.3,0.7,0.5,0.7,2.0,2.7,4.3,2.3,1.7,0.3,0.0,1.3,0.7,11.0,-1.3,112.5,121.5,-9.0,0.283,24.1,0.026,0.081,0.053,13.0,0.485,0.487,0.227,98.54,0.087,3.4641016151377544,1.1547005383792515,3.5118845842842465,1.1547005383792517,0.5773502691896258,0.1570392732195782,0.23762224923885672,4.0,3
1631109,Mark Williams,1610612756,PHX,23.0,3,1,2,0.333,22.8,4.3,8.0,0.542,0.0,0.0,0.0,2.3,3.0,0.778,3.3,6.0,9.3,0.0,0.3,0.7,0.7,1.0,3.0,2.3,11.0,3.3,121.7,118.2,3.5,0.0,0.0,0.13,0.269,0.194,3.4,0.542,0.59,0.161,105.17,0.12,12.288205727444508,2.8867513459481287,0.0,1.1547005383792517,1.1547005383792517,0.2443010437963784,0.0,8.54400374531753,3
1630573,Sam Hauser,1610612738,BOS,27.0,4,1,3,0.25,25.0,3.5,8.3,0.424,3.3,7.8,0.419,0.5,0.5,1.0,0.3,2.8,3.0,0.8,1.5,0.5,0.5,0.0,1.5,0.5,10.8,3.8,118.8,113.2,5.6,0.04,7.0,0.01,0.096,0.056,14.0,0.621,0.635,0.166,99.29,0.078,4.856267428111155,0.816496580927726,0.9574271077563381,0.5773502691896257,0.5773502691896257,0.134621692159919,0.13443306884840497,2.581988897471611,4
1629651,Nic Claxton,1610612751,BKN,26.0,4,0,4,0.0,25.9,5.0,9.5,0.526,0.0,0.8,0.0,0.8,1.0,0.75,3.0,2.3,5.3,2.8,1.0,1.0,0.0,1.3,3.8,3.5,10.8,-16.3,112.9,142.9,-30.0,0.145,20.4,0.102,0.1,0.101,7.4,0.526,0.541,0.173,100.58,0.071,4.573474244670748,2.6299556396765835,0.9574271077563381,1.4142135623730951,0.0,0.13400590782996596,0.0,3.774917217635375,4
1627734,Domantas Sabonis,1610612758,SAC,29.0,3,1,2,0.333,34.1,5.0,10.7,0.469,0.3,1.7,0.2,0.3,1.0,0.333,4.3,10.3,14.7,2.3,3.0,1.3,0.3,1.0,4.0,1.3,10.7,-10.0,104.7,115.5,-10.8,0.1,14.3,0.117,0.31,0.209,18.4,0.484,0.48,0.178,101.32,0.094,1.1547005383792517,3.055050463303893,1.1547005383792515,1.5275252316519468,0.5773502691896258,0.167,0.2886751345948129,3.055050463303893,3
1642847,Jeremiah Fears,1610612740,NOP,19.0,3,0,3,0.0,24.5,4.3,9.7,0.448,0.0,2.0,0.0,2.0,2.3,0.857,0.7,1.3,2.0,1.7,2.7,1.0,0.0,1.0,2.0,2.0,10.7,-11.3,103.3,128.6,-25.2,0.116,11.1,0.024,0.053,0.038,17.8,0.448,0.499,0.223,97.01,0.053,7.767453465154029,2.0,0.5773502691896257,1.0,0.0,0.3320798096843589,0.0,5.859465277082315,3
1630583,Santi Aldama,1610612763,MEM,24.0,4,2,2,0.5,21.8,4.5,9.5,0.474,1.0,3.5,0.286,0.3,1.5,0.167,2.0,5.0,7.0,1.8,1.3,1.3,1.0,1.0,1.8,1.5,10.3,3.0,116.8,111.2,5.5,0.115,13.7,0.094,0.206,0.154,9.8,0.526,0.504,0.199,108.1,0.107,4.112987559751022,1.1547005383792515,1.707825127659933,1.2583057392117916,1.1547005383792515,0.15630605661116698,0.20967355579567015,1.707825127659933,4
1631221,Collin Gillespie,1610612756,PHX,26.0,4,1,3,0.25,24.1,3.8,9.5,0.395,2.5,7.0,0.357,0.3,0.3,1.0,1.3,1.8,3.0,5.8,1.8,1.3,0.8,0.5,1.0,1.0,10.3,-1.5,112.4,114.2,-1.8,0.343,33.8,0.042,0.074,0.056,10.3,0.526,0.533,0.182,100.92,0.111,4.425306015783918,1.4142135623730951,5.123475382979799,1.2583057392117916,0.5,0.06999226147701378,0.10420012795897453,7.831560082980487,4
1630533,Ziaire Williams,1610612751,BKN,24.0,3,0,3,0.0,18.5,3.3,6.7,0.5,2.3,5.0,0.467,1.3,1.7,0.8,1.0,1.0,2.0,0.3,0.0,1.3,0.0,0.3,3.3,1.3,10.3,-2.3,111.3,116.0,-4.7,0.026,4.3,0.051,0.061,0.056,0.0,0.675,0.698,0.155,107.83,0.091,12.858201014657274,1.0,0.5773502691896258,0.5773502691896257,0.0,0.3504111870360305,0.33696636825258,7.571877794400365,3
1641715,Cam Whitmore,1610612764,WAS,21.0,4,1,3,0.25,17.3,4.3,9.5,0.447,0.8,3.3,0.231,1.0,1.3,0.8,0.8,2.3,3.0,1.0,1.5,1.0,0.0,1.3,1.0,1.0,10.3,-5.5,105.0,119.5,-14.5,0.089,8.0,0.036,0.115,0.074,12.0,0.487,0.51,0.254,110.59,0.084,2.6299556396765835,2.160246899469287,0.816496580927726,0.816496580927726,0.0,0.10539765968306251,0.2114369488366055,3.5,4
1629645,Kevin Porter Jr.,1610612749,MIL,25.0,1,1,0,1.0,9.4,3.0,5.0,0.6,2.0,3.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,15.0,150.0,81.8,68.2,0.222,25.0,0.0,0.0,0.0,0.0,0.8,0.85,0.25,112.14,0.216,,,,,,,,,1
1642852,Derik Queen,1610612740,NOP,20.0,3,0,3,0.0,23.6,3.3,7.3,0.455,0.0,1.0,0.0,3.3,4.0,0.833,1.0,3.7,4.7,0.3,0.7,0.7,1.0,0.7,4.3,2.7,10.0,-4.3,107.6,112.8,-5.1,0.024,3.2,0.039,0.134,0.088,6.5,0.455,0.55,0.181,99.14,0.075,6.244997998398398,1.5275252316519465,0.5773502691896258,0.5773502691896258,1.0,0.14861695730972294,0.0,10.14889156509222,3
1626156,D'Angelo Russell,1610612742,DAL,29.0,4,1,3,0.25,20.8,3.0,10.3,0.293,0.8,4.3,0.176,3.3,5.0,0.65,0.5,2.3,2.8,5.5,1.3,0.8,0.3,0.3,1.3,3.3,10.0,7.8,112.3,97.1,15.1,0.393,28.2,0.021,0.091,0.056,6.4,0.329,0.402,0.276,102.21,0.095,9.899494936611665,1.5,3.3166247903554,1.5,0.5,0.18318001164610365,0.1356352338688833,10.785793124908958,4
1641767,Ben Sheppard,1610612754,IND,24.0,3,0,3,0.0,31.8,3.7,9.3,0.393,1.3,5.0,0.267,1.3,2.0,0.667,0.7,5.7,6.3,3.0,0.7,0.7,0.3,0.7,3.7,2.3,10.0,-9.7,103.0,117.3,-14.4,0.143,21.4,0.017,0.183,0.09,4.8,0.464,0.49,0.142,101.57,0.076,4.58257569495584,1.5275252316519465,1.0,0.5773502691896258,0.5773502691896258,0.14921907831552014,0.2251466188953323,7.505553499465135,3
1631217,Moussa Diabaté,1610612766,CHA,23.0,4,2,2,0.5,20.1,3.5,5.5,0.636,0.0,0.0,0.0,2.8,4.5,0.611,2.3,3.5,5.8,0.3,1.0,0.5,1.3,0.0,2.3,3.3,9.8,-1.5,111.4,109.9,1.5,0.019,2.9,0.108,0.163,0.136,11.4,0.636,0.652,0.16,112.33,0.101,3.304037933599835,4.349329450233296,0.5,0.5773502691896257,0.5,0.22753461275155476,0.0,2.581988897471611,4
203484,Kentavious Caldwell-Pope,1610612763,MEM,32.0,4,2,2,0.5,25.8,2.5,8.0,0.313,1.5,5.3,0.286,3.3,3.5,0.929,0.0,3.3,3.3,4.5,1.8,0.8,0.3,0.3,1.8,1.8,9.8,-6.5,106.7,120.1,-13.4,0.257,28.6,0.0,0.114,0.058,11.1,0.406,0.511,0.17,109.99,0.084,3.774917217635375,0.9574271077563381,1.2909944487358056,0.9574271077563381,0.5,0.07990150186323157,0.08499411744350312,3.774917217635375,4
1629111,Jock Landale,1610612763,MEM,30.0,4,2,2,0.5,23.3,3.3,6.0,0.542,1.0,2.3,0.444,2.3,2.8,0.818,3.0,2.8,5.8,1.0,1.0,0.0,0.8,0.5,3.5,2.0,9.8,-4.0,108.0,119.5,-11.5,0.061,10.8,0.115,0.125,0.12,10.8,0.625,0.676,0.135,107.21,0.076,5.439056290693573,1.707825127659933,1.4142135623730951,0.0,0.9574271077563381,0.31297643681274157,0.41670003199743894,3.593976442141304,4
1630549,Day'Ron Sharpe,1610612751,BKN,23.0,4,0,4,0.0,16.5,4.0,5.0,0.8,0.5,1.3,0.4,1.3,1.8,0.714,2.0,3.3,5.3,1.5,2.8,1.0,0.5,0.0,4.0,1.5,9.8,-0.5,112.7,114.1,-1.4,0.167,15.0,0.118,0.232,0.169,27.5,0.85,0.845,0.204,103.23,0.13,6.946221994724902,4.573474244670748,1.2909944487358056,0.816496580927726,1.0,0.168398337283953,0.28867513459481287,3.8622100754188224,4
1641783,Tristan da Silva,1610612753,ORL,24.0,4,1,3,0.25,20.3,3.3,7.8,0.419,1.3,4.0,0.313,2.0,2.5,0.8,1.0,2.0,3.0,1.3,0.5,0.8,0.3,0.3,0.5,1.5,9.8,8.3,117.6,101.7,15.9,0.081,11.6,0.045,0.09,0.067,4.7,0.5,0.551,0.18,106.4,0.099,7.41057802513857,2.160246899469287,1.2583057392117916,1.5,0.5,0.2748047791918231,0.32015621187164245,4.5,4
1629004,Svi Mykhailiuk,1610612762,UTA,28.0,3,2,1,0.667,28.5,3.3,6.3,0.526,2.3,4.7,0.5,0.7,0.7,1.0,1.3,1.3,2.7,2.0,1.0,1.7,0.0,0.0,1.3,1.3,9.7,20.7,133.9,97.7,36.2,0.086,21.4,0.047,0.043,0.045,10.7,0.711,0.729,0.1,98.07,0.087,1.1547005383792517,1.5275252316519465,1.7320508075688772,2.0816659994661326,0.0,0.16861296905438009,0.202072594216369,7.505553499465135,3
1631106,Tari Eason,1610612745,HOU,24.0,3,1,2,0.333,25.2,3.7,7.7,0.478,2.0,4.0,0.5,0.3,1.0,0.333,1.0,4.3,5.3,2.3,1.7,0.3,0.7,0.7,1.7,1.0,9.7,4.0,120.4,110.6,9.8,0.146,19.4,0.039,0.163,0.102,13.9,0.609,0.596,0.155,100.58,0.095,10.692676621563626,0.5773502691896258,2.5166114784235836,0.5773502691896258,0.5773502691896258,0.2501925924829377,0.3623055800471935,3.0550504633038935,3
1642867,Collin Murray-Boyles,1610612761,TOR,20.0,2,0,2,0.0,18.5,3.5,8.5,0.412,1.5,3.0,0.5,1.0,2.0,0.5,1.5,1.0,2.5,0.5,1.5,1.5,0.5,0.0,1.5,1.0,9.5,-14.0,100.0,133.8,-33.8,0.048,4.3,0.075,0.074,0.075,13.0,0.5,0.506,0.253,103.03,0.053,13.435028842544403,0.7071067811865476,0.7071067811865476,2.1213203435596424,0.7071067811865476,0.3804234482783626,0.4242640687119285,7.7781745930520225,2
1642377,Jaylen Wells,1610612763,MEM,22.0,4,2,2,0.5,26.2,3.0,8.8,0.343,1.8,6.3,0.28,1.8,2.8,0.636,0.3,2.5,2.8,1.8,1.3,0.5,0.0,0.3,2.3,3.5,9.5,-6.8,109.7,121.5,-11.9,0.089,13.5,0.009,0.099,0.05,9.6,0.443,0.477,0.164,108.57,0.035,3.696845502136472,1.2583057392117916,1.707825127659933,0.5773502691896257,0.0,0.12369047389889543,0.26974107955593263,2.8722813232690143,4
1641750,Ryan Kalkbrenner,1610612766,CHA,23.0,4,2,2,0.5,26.5,4.8,5.3,0.905,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.8,7.3,0.8,1.5,1.0,1.0,0.3,2.8,0.5,9.5,2.8,124.8,121.6,3.2,0.036,10.0,0.126,0.13,0.128,20.0,0.905,0.905,0.102,103.6,0.097,4.123105625617661,2.6299556396765835,0.5,1.4142135623730951,0.816496580927726,0.15945532289641506,0.0,3.696845502136472,4
1642484,RayJ Dennis,1610612754,IND,24.0,2,0,2,0.0,27.7,3.0,9.0,0.333,1.5,5.0,0.3,2.0,2.0,1.0,1.0,1.0,2.0,5.5,2.5,1.0,1.5,0.0,4.0,2.0,9.5,-8.0,105.8,120.2,-14.3,0.282,30.6,0.031,0.033,0.032,13.9,0.417,0.481,0.182,103.67,0.053,3.5355339059327378,0.0,0.7071067811865476,1.4142135623730951,2.1213203435596424,0.31466251762801367,0.23546655813512032,0.7071067811865476,2
1641739,Toumani Camara,1610612757,POR,25.0,4,2,2,0.5,32.7,3.5,9.3,0.378,1.3,4.5,0.278,1.3,1.5,0.833,2.3,3.3,5.5,3.5,0.8,1.0,0.3,1.5,2.5,3.8,9.5,4.5,115.3,105.4,9.9,0.136,24.6,0.064,0.105,0.083,5.3,0.446,0.479,0.131,107.2,0.068,6.855654600401044,3.1091263510296048,1.2909944487358056,1.4142135623730951,0.5,0.12873325133779542,0.23960436139603136,2.0615528128088303,4
203110,Draymond Green,1610612744,GSW,35.0,5,4,1,0.8,28.3,3.4,6.8,0.5,1.8,4.0,0.45,0.8,1.8,0.444,0.6,5.2,5.8,7.2,2.8,1.0,0.6,0.4,4.0,2.4,9.4,13.0,120.7,99.7,21.1,0.336,40.9,0.025,0.174,0.107,15.9,0.632,0.619,0.16,101.12,0.1,2.8809720581775866,2.16794833886788,2.588435821108957,1.224744871391589,0.8944271909999159,0.11537244038330817,0.1747475321714158,4.8270073544588685,5
1629006,Josh Okogie,1610612745,HOU,27.0,3,1,2,0.333,22.7,2.3,4.0,0.583,1.3,2.3,0.571,3.3,4.0,0.833,1.0,1.0,2.0,1.0,0.3,0.7,0.3,0.0,2.3,2.7,9.3,2.3,123.4,114.1,9.3,0.061,13.6,0.05,0.047,0.048,4.5,0.75,0.81,0.119,98.33,0.082,1.1547005383792517,2.0,0.0,1.1547005383792517,0.5773502691896258,0.2112178969689832,0.34707780107635805,7.371114795831994,3
1630172,Patrick Williams,1610612741,CHI,24.0,3,3,0,1.0,22.6,3.3,6.0,0.556,1.3,3.7,0.364,1.3,2.3,0.571,0.3,3.7,4.0,2.0,1.3,1.0,0.7,0.0,1.3,2.3,9.3,4.7,109.3,100.7,8.7,0.125,19.4,0.015,0.143,0.083,12.9,0.667,0.664,0.148,105.87,0.114,4.618802153517006,1.0,2.0,1.0,1.1547005383792517,0.14249678358943169,0.12355295760657993,6.027713773341707,3
1628976,Wendell Carter Jr.,1610612753,ORL,26.0,4,1,3,0.25,31.4,2.3,6.8,0.333,0.5,1.5,0.333,4.3,6.3,0.68,4.3,5.5,9.8,1.5,2.0,1.3,0.8,1.5,4.0,4.0,9.3,-7.5,103.6,114.6,-10.9,0.07,11.5,0.128,0.173,0.15,15.4,0.37,0.487,0.146,104.74,0.066,0.9574271077563381,2.362907813126304,0.5773502691896257,0.5,0.9574271077563381,0.15059078103699886,0.28867513459481287,1.7320508075688772,4
1630529,Herbert Jones,1610612740,NOP,27.0,3,0,3,0.0,29.1,3.0,10.0,0.3,1.7,4.7,0.357,1.7,2.0,0.833,1.7,4.3,6.0,1.7,2.0,1.3,0.3,1.7,5.3,2.0,9.3,-12.7,104.4,123.4,-18.9,0.081,11.4,0.05,0.173,0.102,13.6,0.383,0.429,0.185,100.46,0.028,8.621678104251709,3.605551275463989,1.5275252316519468,1.5275252316519468,0.5773502691896258,0.2336600094153897,0.32145502536643183,6.557438524302,3
1630191,Isaiah Stewart,1610612765,DET,24.0,4,2,2,0.5,22.4,3.3,8.3,0.394,1.5,2.8,0.545,1.3,2.5,0.5,3.0,4.3,7.3,1.5,1.0,0.5,2.0,0.8,3.5,2.5,9.3,-4.0,105.2,114.1,-8.9,0.102,12.5,0.109,0.17,0.138,8.3,0.485,0.495,0.178,103.26,0.088,7.544313531837517,2.753785273643051,1.2909944487358056,0.5773502691896257,1.4142135623730951,0.21463612619190336,0.41045371237205297,4.112987559751022,4
203084,Harrison Barnes,1610612759,SAS,33.0,4,4,0,1.0,30.4,3.3,7.0,0.464,1.5,4.0,0.375,1.0,1.0,1.0,0.8,0.8,1.5,3.0,1.8,0.5,0.5,0.0,1.8,0.8,9.0,11.3,120.9,105.3,15.5,0.126,24.5,0.029,0.024,0.026,14.3,0.571,0.605,0.132,97.03,0.055,6.164414002968976,1.2909944487358056,2.309401076758503,0.5773502691896257,1.0,0.2693560221466501,0.32888143760327976,3.8622100754188224,4
1631169,Josh Minott,1610612738,BOS,22.0,3,1,2,0.333,18.9,3.3,5.0,0.667,0.7,2.0,0.333,1.7,1.7,1.0,1.3,2.7,4.0,1.3,0.0,1.3,0.3,0.0,2.7,1.0,9.0,8.3,119.3,94.9,24.4,0.098,19.0,0.063,0.123,0.093,0.0,0.733,0.785,0.12,97.99,0.167,6.557438524302,4.358898943540674,0.5773502691896257,1.5275252316519468,0.5773502691896258,0.21423429541820174,0.1922576396401454,8.082903768654761,3
1642258,Zaccharie Risacher,1610612737,ATL,20.0,2,0,2,0.0,20.5,4.0,9.0,0.444,1.0,4.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,9.0,-0.5,110.1,112.2,-2.1,0.0,0.0,0.044,0.0,0.024,5.3,0.5,0.5,0.176,115.55,0.032,9.899494936611665,1.4142135623730951,0.0,0.0,0.7071067811865476,0.23900209204105308,0.23546655813512035,0.7071067811865476,2
1641711,Gradey Dick,1610612761,TOR,21.0,4,1,3,0.25,15.7,2.5,6.3,0.4,1.3,3.3,0.385,2.8,3.3,0.846,0.8,2.0,2.8,0.5,0.3,0.8,0.0,0.5,1.0,2.0,9.0,5.5,121.8,109.8,12.0,0.037,5.9,0.044,0.133,0.086,2.9,0.5,0.586,0.189,110.7,0.098,8.981462390204987,2.217355782608345,0.5773502691896257,0.5,0.0,0.24576055419859386,0.23570231932107358,6.849574196011505,4
202691,Klay Thompson,1610612742,DAL,35.0,4,1,3,0.25,20.5,3.3,9.5,0.342,1.5,5.3,0.286,1.0,1.0,1.0,0.3,3.3,3.5,1.5,1.3,0.3,0.5,0.3,1.0,0.3,9.0,-13.0,86.4,115.3,-28.9,0.12,12.2,0.01,0.165,0.078,10.2,0.421,0.453,0.204,107.38,0.069,1.1547005383792515,1.0,1.2909944487358056,0.5,0.5773502691896257,0.14173802124577112,0.15141334155218952,2.362907813126304,4
1627884,Derrick Jones Jr.,1610612746,LAC,28.0,4,2,2,0.5,21.6,3.5,5.5,0.636,1.8,3.8,0.467,0.3,0.5,0.5,0.8,1.5,2.3,1.0,0.8,0.5,0.8,0.0,2.8,0.8,9.0,-4.3,117.2,127.0,-9.8,0.062,13.8,0.04,0.063,0.053,10.3,0.795,0.787,0.128,96.53,0.071,6.683312551921141,1.2583057392117916,0.816496580927726,0.5773502691896257,0.5,0.34616855239415767,0.4382837741311748,2.3804761428476167,4
